question,answer,category,sub_category,fatwa_number,date,url
السلام علیکم ورحمۃ اللہ وبرکاتہ کیا فرماتے ہیں مفتیانِ کرام اس مسئلہ کے بارے میں کہ: قبرستان کی زمین پر اگر راستہ بن رہا ہو یا عمارت بن رہی ہو تو کیا حکم ہے؟ قبروں کو کھول کر بوسیدہ ہڈیاں جمع کرکے ایک جگہ دفنایا جائے؟ یا اوپر سے راستہ یا عمارت بنا دی جائے؟ جزاک اللہ خیراً,واضح ہوکہ جو زمین قبرستان کے لئے وقف کی گئی ہو،اس پر ذاتی کوئی عمارت بنانا جائز نہیں، اسی طرح قبرستان کی زمین میں لوگوں کے گزرنے کے لئے مستقل راستہ بنانا بھی جائز نہیں،البتہ قبرستان کے علاوہ دوسری جگہ سے راستہ بنانے کی کوئی صورت ممکن نہ ہو تو مفادِ عامہ کے تحت قبرستان کی بقیہ جگہ اور ان قبروں کی جگہ کو جو قبریں پرانی ہوچکی ہوں کہ اب ان میں سوائے بوسیدہ ہڈیوں کے کچھ باقی نہ رہا ہو تو انتظامیہ کی مشاورت سے وہاں راستہ بنانے کی گنجائش ہے، تاہم اس دوران اگر پرانی قبروں سے ہڈیاں نکل آئیں تو انہیں احترام کے ساتھ کسی جگہ دفن کیا جائے، جبکہ قبرستان کے اوپر سے اگر پل ڈال کر راستہ بنایا جائے تو اس کی بھی گنجائش ہے۔,معاملات,امانات,59722,,https://www.onlinefatawa.com/view_fatwa_unicode/59722/%D9%85%D9%88%D9%82%D9%88%D9%81%DB%81-%D9%82%D8%A8%D8%B1%D8%B3%D8%AA%D8%A7%D9%86-%D9%85%DB%8C%DA%BA-%D9%84%D9%88%DA%AF%D9%88%DA%BA-%DA%A9%DB%92-%DA%AF%D8%B2%D8%B1%D9%86%DB%92-%DA%A9%DB%92-%D9%84%D8%A6%DB%92-%D9%85%D8%B3%D8%AA%D9%82%D9%84-%D8%B1%D8%A7%D8%B3%D8%AA%DB%81-%D8%A8%D9%86%D8%A7%D9%86%DB%92-%DA%A9%D8%A7-%D8%AD%DA%A9%D9%85
ہم نے آبائی قبرستان کے لئے جگہ وقف کی ہے،ابھی تک قبرستان میں دو قبریں موجود ہیں،ہمارا ارادہ ہے کہ قبرستان کے اوپر مسجد بنا لیں،کیا قبرستان کے اوپر مسجد بنا سکتے ہیں یا نہیں؟ رہنمائی فرمائیں۔,واضح ہوکہ جو جگہ جس مقصد کے لئے وقف کی گئی ہو، اسے اسی مقصد کے لئے استعمال کرنا لازم اور ضروری ہے، لہذا مذکور جگہ چونکہ قبرستان کے لئے وقف کی گئی ہے، اس لئے اس جگہ کو قبرستان کے لئے استعمال کرنا لازم اور ضروری ہے،البتہ اگر مذکور قبرستان میں موجود قبریں بوسیدہ ہوچکی ہوں اور وہاں مزید مردے دفن کرنے کی ضرورت باقی نہ ہو، تو ایسی صورت میں اہلِ علاقہ کی مشاورت اور اتفاق سے وہاں مسجد تعمیر کرنے کی گنجائش ہے۔,معاملات,امانات,61241,,https://www.onlinefatawa.com/view_fatwa_unicode/61241/%D9%85%D9%88%D9%82%D9%88%D9%81%DB%81-%D9%82%D8%A8%D8%B1%D8%B3%D8%AA%D8%A7%D9%86-%DA%A9%DB%92-%D8%A7%D9%88%D9%BE%D8%B1-%D9%85%D8%B3%D8%AC%D8%AF-%D8%AA%D8%B9%D9%85%DB%8C%D8%B1-%DA%A9%D8%B1%D9%86%DB%92-%DA%A9%D8%A7-%D8%AD%DA%A9%D9%85
سوال1:مسجد کے وضو  خانے پر امام کی رہائش گاہ بنانا کیسا ہے؟ سوال2:امام صاحب کی رہائش گاہ کی بجلی، گیس اور پانی وغیرہ کا بل مسجد کے پیسوں سے ادا کرنا کیسا ہے؟ سوال3:امام صاحب کی پیٹھ پیچھے ان کی برائی کرنا شریعت میں کیسا ہے؟جزاک اللہ۔,مسجد کے وضو خانے کے اوپر امام کی رہائش گاہ بنانا بلاشبہ جائز اور درست ہے،جبکہ امام صاحب کی رہائش گاہ کی بجلی،گیس اور پانی کا بل مسجد کے پیسوں سے ادا کرنا اس صورت میں جائز ہوگا کہ چندہ دہندہ گان کسی خاص مصرف کی تعیین کیے بغیر مصالحِ مسجدکے لئے چندہ دیتے رہیں اور ہمارے عرف میں چونکہ مصالحِ مسجد میں سے امام کی رہائش گاہ اس کی بجلی،گیس اور پانی کا بل بھی شامل ہے، اس لئے مسجد کے وقف فنڈ سے اس کی ادائیگی شرعاً بھی جائز اور درست ہے،جبکہ کسی کی برائی اور غیبت کرنا پیٹھ پیچھے اس کے جائز نہیں،خاص طور پر جب کہ غیبت کیا جانے والا شخص پیش امام ہو تو ان کی برائی کرنا اور بھی معیوب اور قابلِ مذمت عمل ہے، اس لئے اس سے اجتناب لازم ہے،البتہ اگر امام صاحب کے متعلق واقعۃً کسی ایسی بات کا علم ہوجائے جو شرعاً بھی مناسب نہ ہو تو اس کی غیبت کرکے اپنی آخرت خراب کرنے کے بجائے پوری تحقیق کے بعد کسی مناسب طریقہ سے اس کی نشاندہی کرنی چاہیئے ،تاکہ امام صاحب بھی اس سے اجتناب کریں۔,معاملات,امانات,61230,,https://www.onlinefatawa.com/view_fatwa_unicode/61230/%D9%85%D8%B3%D8%AC%D8%AF-%DA%A9%DB%92-%D9%88%D8%B6%D9%88-%D8%AE%D8%A7%D9%86%DB%92-%D9%BE%D8%B1-%D8%A7%D9%85%D8%A7%D9%85-%DA%A9%DB%8C-%D8%B1%DB%81%D8%A7%D8%A6%D8%B4-%DA%AF%D8%A7%DB%81-%D8%A8%D9%86%D8%A7%D9%86%DB%92-%DA%A9%D8%A7-%D8%AD%DA%A9%D9%85
السلام علیکم ہم لوگوں نے ایک جگہ مسجد کی نیت سے بنائی ہے،لیکن وہاں ابھی جماعت نہیں ہوسکتی عام لوگوں کے لئے،سوال یہ ہے کہ مسجد کی ابتداء کے لئے کچھ خاص کرنا ہوتا ہے، ہم مسجد کیسےشروع؟اور کیا کیا کرنا ہوگا؟,واضح ہوکہ مسجد کو وقف اور مسجدِ شرعی بنانے کیلئے اس کو اپنی ملکیت سے مکمل طور پر اس طرح جدا کرنا کہ جس سے کسی شخص کا کوئی ملکیتی مفاد وابستہ نہ ہو،لازم اور ضروری ہے، لہذا مسجد کو اس کے راستے کے ساتھ اپنی ملکیت سے جدا کرنے کے بعد ابتداء اس طرح کی جائے کہ لوگوں کو اس میں نماز پڑھنے کی عام اجازت دے دی جائے،چنانچہ اس طرح کرنے کے بعد جب لوگ اس میں اذان واقامت کے ساتھ نماز پڑھنا شروع کردیں، تو وہ مسجدِ شرعی بن جائے گی۔,معاملات,امانات,61332,,https://www.onlinefatawa.com/view_fatwa_unicode/61332/%D9%85%D8%B3%D8%AC%D8%AF-%DA%A9%D9%88-%D9%88%D9%82%D9%81-%D8%A7%D9%88%D8%B1-%D9%85%D8%B3%D8%AC%D8%AF%D9%90-%D8%B4%D8%B1%D8%B9%DB%8C-%D8%A8%D9%86%D8%A7%D9%86%DB%92-%DA%A9%DB%8C%D9%84%D8%A6%DB%92-%DA%A9%DB%8C%D8%A7-%DA%A9%DB%8C%D8%A7-%D8%AC%D8%A7%D8%A6%DB%92-%D8%9F
کیا فرماتے ہیں مفتیان کرام اس مسئلہ کے بارے میں کہ میرے ایک دوست نے کچھ رقم میرے پاس بطور امانت رکھوائی تھی،اور اس رقم کے بارے میں کسی کو دینے یا نہ دینے کے بارے میں کوئی صراحت نہیں کی تھی،اب تقریبا چار پانچ ماہ سے میرا وہ دوست لاپتہ ہے،زندہ یا مردہ ہونے کا کوئی پتہ نہیں،اب ان کی والدہ بیمار ہے،ان کی بیوی ،ایک بیٹی اور بھائی موجود ہے،والدکا انتقال ہوچکا ہے،اب  میں یہ رقم کس کو ادا کروں،تاکہ میرے ذمہ کچھ نہ رہے،اور میں شرعا بری الذمہ ہوجاؤں۔اور اس بات کی بھی وضاحت کردیں کہ اگر یہ رقم دینے کے بعد میرا وہ دوست واپس آجائے تو کیا مذکور رقم کا مطالبہ کرسکتاہے یا نہیں؟,صورت مسئولہ میں سائل کے پاس بطور امانت رکھوائی ہوئی رقم  کا اصل حکم تو یہ ہےکہ جب تک سائل کو اپنے لاپتہ دوست کے مرنے کایقین یا غالب گمان نہ ہوجائے تب تک سائل کیلئے مذکور رقم کی حفاظت کرنا لازم  اور ضروری ہے،پھر اگر سائل کا دوست واپس آجائےتو اسے وہ رقم حوالہ کرنا یا اگر اس کی موت کا یقین اور غالب گمان ہوجائے تو وہ رقم اپنے دوست کے ورثاء کے حوالہ کرنا لازم اور ضروری ہوگا،تاہم اگر سائل کو امانت کی رقم کے ضائع ہونے کا اندیشہ ہو،جس کی وجہ سے وہ اپنا ذمہ فارغ کرنا چاہے،تو ایسی صورت میں اگر سائل باقاعدہ گواہوں کی موجودگی میں تحریری ثبوت کیساتھ اپنے دوست کے خاندان میں اس کے بھائی یا کسی اور معتمد اور امانت دار شخص کو وہ رقم حوالہ کردے تو اس کی گنجائش معلوم ہوتی ہے،تاہم جس شخص کو یہ رقم حوالہ کی جائے اس کیلئے مذکور  کے لاپتہ شخص  کے واپس آنے یا اس کے متعلق موت کا فیصلہ کیا جانے سے قبل وہ رقم خرچ کرنا درست نہ ہوگا،بلکہ اس کی حفاظت لازم اور ضروری ہوگی،البتہ اگر مذکور لاپتہ شخص کی بیوی ،بیٹی یا والدہ کے پاس کوئی مال یا ان کا کوئی ذریعہ آمدن نہ ہو اور انہیں نان و نفقہ کی ضرورت ہو تو ایسی صورت میں بذریعہ عدالت مذکور رقم لاپتہ شخص کی بیوی ،بیٹی اور والدہ پر خرچ کی جاسکتی ہے۔,معاملات,امانات,61527,2023-01-01,https://www.onlinefatawa.com/view_fatwa_unicode/61527/%D8%A7%D9%85%D8%A7%D9%86%D8%AA-%D8%B1%DA%A9%DA%BE%D9%88%D8%A7%D9%86%DB%92-%D9%88%D8%A7%D9%84%DB%92%D8%A7%DA%AF%D8%B1-%D9%88%D8%A7%D9%BE%D8%B3-%D9%86%DB%81-%D8%A2%D8%A6%DB%92-%D8%AA%D9%88-%DA%A9%DB%8C%D8%A7-%D8%AD%DA%A9%D9%85-%DB%81%DB%92
السلام علیکم ! مفتی صاحب عاجزانہ گزارش ہے کہ ہمارے معاشرے کا کوئی فرد اپنی 7 فیصد زمین مسجدوں اور قبرستانوں کے لئے وقف کے طور پر دیدے،ہمارا معاشرہ بہت بڑا ہے،ایک مسجد ہے،کیونکہ وہ دور ہے تو اس جگہ پر مسجد بنانے کی ضرورت تھی، اس لئے وہاں مسجد بنانے کا اقدام کیا گیا،لیکن جگہ کی کمی کی وجہ سے مسجد کے لئے مختص جگہ کے نصف حصے میں مسجد بنانا مشکل ہوگیا، ایک اور بات ! چونکہ ہماری سوسائٹی کے ساتھ ہی 7سوسائٹیوں کا ایک بڑا قبرستان ہے، اس لئے اس جگہ تدفین کی ضرورت نہیں،چنانچہ فیصلہ ہوا کہ پوری جگہ ایک مسجد بنائی جائے گی، بعد میں اس پوری جگہ پر مسجد بنائی گئی،جو ابھی تک موجود  ہے، لہذا جاننے والی بات یہ ہے کہ کیا اس طرح قبرستان کے لئے وقف زمین لینا اور وہاں مسجد بنانا جائز ہوگا؟ اور جگہ کی کمی اور مڑے ہوئے کی وجہ سے آدھی جگہ پر مسجد بنانا مشکل ہے اور قبرستان کی ضرورت بھی نہیں ہے، تو ہمیں کیا کرنا چاہیئے تھا اور اب کیا کرنا چاہیئے؟ یا اب اگر مسجد کے پیسے سے قبرستان کے مستحق حصے کی مقدار خرید لی جائے اور اسے الگ قبرستان یا پہلے بنائے گئے،قبرستان کو دے دی جائے تو کیا یہ صحیح ہوگا یا کوئی اور صورت ہے؟ براہِ کرم مجھے بتائیں۔,صورتِ مسئولہ میں اگر واقف نے مذکور قطعۂ زمین مسجد اور قبرستان دونوں کے لئے وقف کی ہو،لیکن قبرستان سے زیادہ مسجد کی ضرورت ہونے کی بناء پر مذکور ساری زمین واقف کی اجازت سے مسجد کیلئے مختص کر دی گئی ہو تو ایسا کرنا درست ہے، البتہ مسجد بن جانے کے بعد اس  کی آمدنی سے قبرستان کے لئے جگہ خریدنا یا پہلے سے موجود قبرستان میں مسجد کی رقم خرچ کرنا درست نہیں، جس سے احتراز لازم ہے ، تاہم اہلِ محلہ کو چاہیئے کہ بوقتِ ضرورت آپس میں پیسے ملا کر قبرستان کے لئے جگہ خریدیں،لیکن مسجد کی رقم استعمال کرنے سے احترازکریں۔,معاملات,امانات,61539,,https://www.onlinefatawa.com/view_fatwa_unicode/61539/%D9%82%D8%A8%D8%B1%D8%B3%D8%AA%D8%A7%D9%86-%DA%A9%DB%8C-%D8%AC%DA%AF%DB%81-%D9%BE%D8%B1-%D9%85%D8%B3%D8%AC%D8%AF-%D8%AA%D8%B9%D9%85%DB%8C%D8%B1-%DA%A9%D8%B1%D9%86%DB%92-%DA%A9%D8%A7-%D8%AD%DA%A9%D9%85-
السلام علیکم ایسی پرانی چونے سے بنی ٹوٹی پھوٹی مزارات جو درگاہ کے احاطے باؤنڈری کے اندر 300 سال اندازاً پرانے ہیں،عرض یہ ہے کہ حضرت مستان ولی درگاہ کی آمدنی کے لئے اس جگہ پر جہاں قبریں یا مزارات ہیں،جن کا نام کچھ پتہ نہیں،کیا وہاں دکان بنا سکتے ہیں؟ صرف درگاہ کے اخراجات کے لئے،یہ جائز ہے یا نہیں؟,واضح ہوکہ زمین جس مقصد کے لئے وقف کی جائے،اسی مقصد میں اسے استعمال کرنا شرعاً لازم اور ضروری ہے،کسی اور مقصد میں استعمال کرنا شرعاً جائز نہیں،چنانچہ صورتِ مسئولہ میں اگر مذکور قبرستان وقف ہو اور واقف نے صرف تدفین کے لئے ہی زمین وقف کی ہو تو اس کو تدفین کے لئے ہی استعمال کرنا شرعاً ضروری ہے،لہذا سائل کا مذکور وقف شدہ قبرستان میں دکانیں بنانا شرعاً جائز نہیں،جس سے احتراز لازم ہے۔,معاملات,امانات,62155,,https://www.onlinefatawa.com/view_fatwa_unicode/62155/%DA%A9%DB%8C%D8%A7%D9%85%D9%88%D9%82%D9%88%D9%81%DB%81-%D9%82%D8%A8%D8%B1%D8%B3%D8%AA%D8%A7%D9%86-%D9%85%DB%8C%DA%BA-%D8%AF%DA%A9%D8%A7%D9%86%DB%8C%DA%BA-%D8%A8%D9%86%D8%A7%D9%86%D8%A7-%D8%AC%D8%A7%D8%A6%D8%B2-%DB%81%DB%92%D8%9F
السلام علیکم ورحمۃ اللہ وبرکاتہ! عرض یہ ہے کہ ہمارے گاؤں میں ایک پرانی مسجد بنی ہوئی ہے، جس کی زمین مسجد اور اس کے امام کے ذریعہ معاش کے لئے پرانے زمانے میں وقف کی گئی تھی، لیکن اب چونکہ گاؤں کی آبادی بڑھنے کی وجہ سے دوسری نئی مسجد بنانے کی ضرورت ہے اور پرانی مسجد کی اراضی اس جگہ پر بنجر حالت میں (غیر مستعمل) موجود ہے، جہاں نئی مسجد بنانے کی ضرورت ہے، سوال یہ ہے کہ مذکورہ زمین پر دوسری نئی مسجد تعمیر کرسکتے ہیں؟ مسجد کے علاوہ مدرسہ اور جنازہ گاہ بھی بنائی جاسکتی ہے یا نہیں؟ براہ مہربانی فتویٰ دیدیں۔,اگر پرانی مسجد کو اس کے اخراجات کے لئے وقف کی گئی زمین کی ضرورت باقی نہ رہی ہو اور اب وہ بنجر حالت میں موجود ہو،تو ایسی صورت میں عدالتی اجازت نامہ،یا گاؤں والوں کی مشاورت اور اتفاقِ رائے سے وہاں پر نئی مسجد تعمیر کرنا جائز ہے،جبکہ مسجد کے علاوہ مدرسہ اور جنازہ گاہ وغیرہ کے لئے اس زمین کو استعمال کرنا درست نہیں۔,معاملات,امانات,62367,,https://www.onlinefatawa.com/view_fatwa_unicode/62367/%D8%A7%D8%AE%D8%B1%D8%A7%D8%AC%D8%A7%D8%AA%D9%90--%D9%85%D8%B3%D8%AC%D8%AF-%DA%A9%DB%92-%D9%84%D8%A6%DB%92-%D9%85%D9%88%D9%82%D9%88%D9%81%DB%81-%D8%B2%D9%85%DB%8C%D9%86-%D9%BE%D8%B1-%D9%85%D8%B3%D8%AC%D8%AF%D8%8C%D9%85%D8%AF%D8%B1%D8%B3%DB%81-%D8%A7%D9%88%D8%B1-%D8%AC%D9%86%D8%A7%D8%B2%DB%81-%DA%AF%D8%A7%DB%81-%D8%A8%D9%86%D8%A7%D9%86%DB%92-%DA%A9%D8%A7-%D8%AD%DA%A9%D9%85
میں نے مسجد تعمیر کی ہے،کیا میں اس مسجد کی دیوار پر اپنا نام بطورِ متولی لکھ سکتا ہوں؟,تعارف اور متولی کے طور پر مسجد کی دیوار پر اپنا نام لکھنے کی گنجائش ہے،بشرطیکہ کوئی غرضِ فاسد اس میں شامل نہ ہو۔,معاملات,امانات,64553,,https://www.onlinefatawa.com/view_fatwa_unicode/64553/%DA%A9%DB%8C%D8%A7-%D9%85%D8%B3%D8%AC%D8%AF--%D9%BE%D8%B1-%D9%85%D8%AA%D9%88%D9%84%DB%8C-%DA%A9%D8%A7-%D9%86%D8%A7%D9%85-%D9%84%DA%A9%DA%BE%D9%86%D8%A7-%D8%AC%D8%A7%D8%A6%D8%B2-%DB%81%DB%92-%D8%9F
"السلام علیکم و رحمۃ اللہ و برکاتہ دیکھنے میں آیا ہے کہ قبرستان کے عملہ سےملی بھگت کر کے قبل از وفات قبر کے لئے جگہ مختص کر کے وصیت کی جاتی ہے کہ میری تدفین اس میں کی جائے ,  کیا ایسا عمل شرعاً درست ہے؟",واضح ہوکہ اپنی مملوکہ زمین میں اگر کوئی شخص اپنی زندگی میں اپنے لئے قبر کی جگہ مختص یا متعین کردے تو ایسا کرنا جائز ہے،البتہ وقف زمین میں چونکہ تمام لوگوں کا حق ہوتاہے ،اس لئے ایسا کرنا شرعاً جائز نہیں-,معاملات,امانات,64585,2023-05-17,https://www.onlinefatawa.com/view_fatwa_unicode/64585/%D9%85%D8%B1%D9%86%DB%92-%D8%B3%DB%92-%D9%BE%DB%81%D9%84%DB%92-%DB%81%DB%8C-%D8%A7%D9%BE%D9%86%DB%8C--%D9%82%D8%A8%D8%B1-%DA%A9%DB%8C-%D8%AC%DA%AF%DB%81-%D9%85%D8%AA%D8%B9%DB%8C%D9%86-%DA%A9%D8%B1%D9%86%D8%A7
زید نے عمرو کی بوئی ہوئی کھیتی کو جڑ سے کاٹ دیا تو کیا اس پر ضمان آئے گا؟,سائل نے مذکور معاملے کے متعلق تفصیل ذکر نہیں کی ،تاکہ اس کے مطابق جواب دیا جاتا، تاہم مذکور کھیتی اگر عمرو کی ذاتی زمین میں اس کی اپنی بیچ کی بوئی گئی ہو، اور زید نے اس کھیتی کو کاٹ دیا ہو، تو ایسی صورت میں زید کے ذمہ شرعاً اس کھیتی کا ضمان لازم ہو گا۔,معاملات,امانات,65008,,https://www.onlinefatawa.com/view_fatwa_unicode/65008/%DA%A9%D8%B3%DB%8C-%DA%A9%DB%8C-%DA%A9%DA%BE%DB%8C%D8%AA%DB%8C-%DA%A9%D8%A7%D9%B9%D9%86%DB%92-%DA%A9%DB%92-%D8%B6%D9%85%D8%A7%D9%86-%DA%A9%D8%A7-%D8%AD%DA%A9%D9%85-
واقف ںے ایک مدرسہ بنات کے لئے وقف کیا اور اس کا ایک متولی مقرر کیا ،پھر متولی نے ایک مہتمم مقرر کیا اب کیا واقف کو متولی یا مہتمم تبدیل کرنے کا اختیار ہے؟با حوالہ تفصیلی جواب مرحمت فرمائیں,واضح ہو کہ اگر واقف خود کسی شخص کو املاکِ وقف کا متولی اور نگران مقرر کردے ،اور بعد میں اسے تبدیل کرنا چاہے تو اسے اگرچہ اس متولی اور نگران تبدیل کرنے کا اختیار ہے ،تاہم اگر وہ متولی اور نگران املاک وقف کا پورا خیال رکھتے ہوئے اسے پوری دیانت داری کے ساتھ مقاصد ِ وقف کے مطابق استعمال کررہا ہو تو واقف کیلئے بلاوجہ اسے تبدیل کرنا اور مدرسے کے چلتے ہوئے نظام میں خلل ڈالنا مناسب نہیں ،بلکہ معمول کے مطابق اسے چلانے میں ان کی معاونت کرنی چاہیئے۔,معاملات,امانات,65176,2023-06-09,https://www.onlinefatawa.com/view_fatwa_unicode/65176/%D9%88%D8%A7%D9%82%D9%81-%DA%A9%D8%A7-%D9%85%D9%82%D8%B1%D8%B1-%DA%A9%D8%B1%D8%AF%DB%81-%D9%85%D8%AA%D9%88%D9%84%DB%8C-%D8%A7%D9%88%D8%B1-%D9%85%DB%81%D8%AA%D9%85%D9%85-%DA%A9%D9%88-%D8%AA%D8%A8%D8%AF%DB%8C%D9%84-%DA%A9%D8%B1%D9%86%D8%A7
کیا فرماتے ہیں مفتیان کرام   مندرجہ ذیل مسئلہ کے بارے میں کہ  ہماری مسجد کی ایک کمیٹی ہے ،مسجد کی تعمیر کے لئے  ایک ممبر کومسجدکے  تعمیر کی رقم جو اس مسجد کاکمیٹی ممبراور جرنل سیکرٹری بھی ہے، کے پاس جمع ہوتی ہے، کیا وہ ممبرجو اس مسجد کا ممبراور جرنل سیکرٹری ہے، یہ چندے کی رقم اپنے ذاتی  کاروبار میں استعمال  کرسکتا ہے،جبکہ مذکور ممبر جو کہ اس مسجد کا جنرل سیکرٹری بھی ہے، اس نے یہ کہہ کر رقم اپنے پاس رکھی تھی کہ یہ رقم میں اپنے اس بنک اکاؤنٹ میں رکھ لیتا ہو ں جو کہ کسی بھی استعمال میں نہیں ہے اور میں ان کو اپنے ذاتی کاروباری  استعمال میں نہیں لاؤں گا اور اس کا اس نے حلف بھی دیا تھا ،اب کافی عرصہ کے بعدجب مسجد کمیٹی کو پتہ چلا کہ یہ ممبر جو مسجد کا ممبراور جنرل سیکرٹری بھی ہے، وہ اس رقم کو اپنے ذاتی اور کاروباری استعمال میں لایا ہے، جب مسجد کمیٹی نے اس سے پوچھا کی یہ رقم آپ نے اپنے کاروبار میں کیوں لگائی ہے تو وہ کہتا ہے  کہ جی میرے دو تین اور دوسرے بنک اکاؤنٹ میں رقم ہے میں اس میں سے ادا کر دوں گا ،کیا وہ ممبراور جنرل سیکرٹری یہ چندہ اپنے ذاتی یا کاروباری استعمال میں لا سکتا ہے اور بعد میں وہ بندہ یہ چندہ کی رقم جو اس بندے نے استعمال کی تھی واپس اس چندہ والی رقم میں رکھ دے، کیا یہ عمل اس بندے کے لئے جائز ہے کہ نہیں؟ آپ سے گزارش ہے کہ جواب جلد دیں کیوں کہ مسجد کمیٹی نےآ ئندہ اجلاس جو کہ ستمبر کی 3 تاریخ کو ہے اس میں اس مسئلہ پر بات چیت کرنی ہے ،آپ سے دعا کی درخواست ہے۔ العارض انتظامیہ مکی جامع مسجد,واضح ہو کہ  مسجد کے چندے کی  رقم  متولیِ مسجد اور منتظمہ کمیٹی   کے پاس امانت ہوتی ہے،کمیٹی کے کسی ممبر  کے لئے  اس رقم کو مصالح اور ضروریاتِ مسجد کے علاوہ اپنے ذاتی ضروریات اور کاروباری مقاصد میں استعمال کرنا جائز نہیں ہوتا ، لہذا سوال میں ذکر کردہ بیان اگر واقعۃً درست اور مبنی بر حقیقت ہو اس میں کسی قسم کی کمی بیشی سے کام نہ لیا گیا ہو، تو مذکور کمیٹی ممبر(جنرل سیکرٹری) کا مسجد کی فنڈ کو اپنے ذاتی کاروبار کے لئے استعمال کرنا شرعاً جائز نہیں تھا ،جس پر اسے توبہ و استعفار اور مسجد کی رقم  امانت دار  و  دیانت دار متولیان کے حوالے کرکے آئندہ کےلئے اس طرح کے عمل سے مکمل اجتناب لازم ہے ۔,معاملات,امانات,66837,0000-00-00,https://www.onlinefatawa.com/view_fatwa_unicode/66837/%D9%85%D8%B3%D8%AC%D8%AF-%DA%A9%DB%8C-%D8%B1%D9%82%D9%85-%DA%A9%D8%A7%D9%88%D8%B1%D8%A8%D8%A7%D8%B1-%D9%85%DB%8C%DA%BA-%D9%84%DA%AF%D8%A7%D9%86%D8%A7
مسجد کا متولی امامِ مسجد کو مسجد کے فنڈ سے عمرہ پر بھیج سکتا ہے؟ رہنمائی فرمائیں۔,واضح ہوکہ مسجد کے لئے چندہ کے طور پر جمع شدہ رقم مسجد کی ملکیت ہوتی ہے،اسے اس کی تعمیر اور مصالح پر خرچ کرنا لازم وضروری ہے،جبکہ امامِ مسجد کو عمرہ کرانا مصالحِ مسجد میں سے نہیں ہے، لہذا مسجد کے چندہ کی رقم سے مذکور متولّی کا امامِ مسجد کو عمرہ کے لئے بھیجنا تو شرعاً درست نہیں، البتہ اگر متولّیِ مسجد چند اربابِ خیر سے اس مد میں الگ سے تعاون لے کر یا چندہ دہندگان سے اس بات کی اجازت لے کر امامِ مسجد کو عمرہ پر بھیجے تو شرعاً اس کی گنجائش ہے اور باعثِ اجرو وثواب بھی ہے۔,معاملات,امانات,66963,,https://www.onlinefatawa.com/view_fatwa_unicode/66963/%D9%85%D8%B3%D8%AC%D8%AF-%DA%A9%DB%92-%D9%81%D9%86%DA%88-%D8%B3%DB%92-%D8%A7%D9%85%D8%A7%D9%85-%D8%B5%D8%A7%D8%AD%D8%A8-%DA%A9%D9%88-%D8%B9%D9%85%D8%B1%DB%81-%D9%BE%D8%B1-%D8%A8%DA%BE%DB%8C%D8%AC%D9%86%D8%A7
